Title,Price,Link
ASUS TUF Gaming A15 AMD Ryzen 9 Octa Core 8945H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA...,"₹1,34,990",https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-9-octa-core-8945h-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4070-fa507ui-lp066ws-laptop/p/itm97933fa0d95f2?pid=COMGZW3F57BZCGQC&lid=LSTCOMGZW3F57BZCGQC0VBADM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_418&otracker=search&otracker1=search&fm=Search&iid=6c67aaab-82fb-4f97-9c24-852464cf2d93.COMGZW3F57BZCGQC.SEARCH&ppt=sp&ppn=sp&ssid=yev56h2k6o0000001733231380324&qH=312f91285e048e09
HP Victus Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,"₹95,990",https://www.flipkart.com/hp-victus-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-15-fa1321tx-gaming-laptop/p/itm7a5617d4d7ce2?pid=COMHFR4FYPGWT7W5&lid=LSTCOMHFR4FYPGWT7W5ITLDCB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_419&otracker=search&otracker1=search&fm=Search&iid=6c67aaab-82fb-4f97-9c24-852464cf2d93.COMHFR4FYPGWT7W5.SEARCH&ppt=sp&ppn=sp&ssid=yev56h2k6o0000001733231380324&qH=312f91285e048e09
ASUS Vivobook GO 15 AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ549WS T...,"₹40,890",https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-5-quad-core-7520u-16-gb-512-gb-ssd-windows-11-home-e1504fa-nj549ws-thin-light-laptop/p/itm7f766d96bd6a5?pid=COMH3YT3BMVGQH2U&lid=LSTCOMH3YT3BMVGQH2UHTP5MM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_420&otracker=search&otracker1=search&fm=Search&iid=6c67aaab-82fb-4f97-9c24-852464cf2d93.COMH3YT3BMVGQH2U.SEARCH&ppt=sp&ppn=sp&ssid=yev56h2k6o0000001733231380324&qH=312f91285e048e09
"ASUS Vivobook S 15 OLED Powered, Intel EVO H Series, AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/W...","₹1,06,990",https://www.flipkart.com/asus-vivobook-s-15-oled-powered-intel-evo-h-series-ai-pc-core-ultra-7-155h-16-gb-1-tb-ssd-windows-11-home-s5506ma-ma751ws-thin-light-laptop/p/itm57d89844cfd5c?pid=COMHYYZNSD3HWRGP&lid=LSTCOMHYYZNSD3HWRGPB9WUPM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_421&otracker=search&otracker1=search&fm=Search&iid=6c67aaab-82fb-4f97-9c24-852464cf2d93.COMHYYZNSD3HWRGP.SEARCH&ppt=sp&ppn=sp&ssid=yev56h2k6o0000001733231380324&qH=312f91285e048e09
DELL Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and ...,"₹44,750",https://www.flipkart.com/dell-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-new-inspiron-15-laptop-thin-light/p/itmc80681bb62ed8?pid=COMGJ75HAXTTTV58&lid=LSTCOMGJ75HAXTTTV58DKOUI3&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_422&otracker=search&otracker1=search&fm=Search&iid=6c67aaab-82fb-4f97-9c24-852464cf2d93.COMGJ75HAXTTTV58.SEARCH&ppt=sp&ppn=sp&ssid=yev56h2k6o0000001733231380324&qH=312f91285e048e09
Lenovo IdeaPad Pro 5 2K OLED AI PC Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home/6 GB Grap...,"₹1,51,190",https://www.flipkart.com/lenovo-ideapad-pro-5-2k-oled-ai-pc-intel-core-ultra-9-185h-32-gb-1-tb-ssd-windows-11-home-6-gb-graphics-16imh9-thin-light-laptop/p/itm58bcf731401ac?pid=COMHY24R22HS6DRF&lid=LSTCOMHY24R22HS6DRFFRTMOG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_423&otracker=search&otracker1=search&fm=Search&iid=6c67aaab-82fb-4f97-9c24-852464cf2d93.COMHY24R22HS6DRF.SEARCH&ppt=sp&ppn=sp&ssid=yev56h2k6o0000001733231380324&qH=312f91285e048e09
Lenovo IdeaPad Slim 1 Intel Celeron Dual Core N4020 - (8 GB/256 GB SSD/Windows 11 Home) 14IGL7 Thin an...,"₹25,299",https://www.flipkart.com/lenovo-ideapad-slim-1-intel-celeron-dual-core-n4020-8-gb-256-gb-ssd-windows-11-home-14igl7-thin-light-laptop/p/itm07581d719f410?pid=COMGDMXVJJB2HGMY&lid=LSTCOMGDMXVJJB2HGMYMMJVXA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_424&otracker=search&otracker1=search&fm=Search&iid=6c67aaab-82fb-4f97-9c24-852464cf2d93.COMGDMXVJJB2HGMY.SEARCH&ppt=sp&ppn=sp&ssid=yev56h2k6o0000001733231380324&qH=312f91285e048e09
Lenovo Yoga 7 OLED AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 14IML9 2 in 1 Lapt...,"₹1,05,190",https://www.flipkart.com/lenovo-yoga-7-oled-ai-pc-intel-core-ultra-5-125h-16-gb-1-tb-ssd-windows-11-home-14iml9-2-1-laptop/p/itm1ef35128279ee?pid=COMHY24RNAZZBJCZ&lid=LSTCOMHY24RNAZZBJCZYUOFMI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_425&otracker=search&otracker1=search&fm=Search&iid=6c67aaab-82fb-4f97-9c24-852464cf2d93.COMHY24RNAZZBJCZ.SEARCH&ppt=sp&ppn=sp&ssid=yev56h2k6o0000001733231380324&qH=312f91285e048e09
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Pro Laptop,"₹16,990",https://www.flipkart.com/chuwi-intel-celeron-dual-core-11th-gen-n4020-8-gb-256-gb-ssd-windows-11-home-herobook-pro-laptop/p/itm5e1f327988402?pid=COMGQHMZWHRXFWET&lid=LSTCOMGQHMZWHRXFWETVNWSPG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_56&otracker=search&otracker1=search&fm=Search&iid=f7991e99-bc8f-46e5-b289-08f7e7d60ec5.COMGQHMZWHRXFWET.SEARCH&ppt=sp&ppn=sp&ssid=np0wkp1qb40000001733231269970&qH=312f91285e048e09
DELL inspiron 15 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3535 Laptop ...,"₹38,990",https://www.flipkart.com/dell-inspiron-15-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-3535-laptop/p/itmb86c504e13264?pid=COMGSZFCC9SYXPXW&lid=LSTCOMGSZFCC9SYXPXWB9H11V&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_426&otracker=search&otracker1=search&fm=Search&iid=6c67aaab-82fb-4f97-9c24-852464cf2d93.COMGSZFCC9SYXPXW.SEARCH&ppt=sp&ppn=sp&ssid=yev56h2k6o0000001733231380324&qH=312f91285e048e09
HP Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0063TU Thin and Light Laptop,"₹39,700",https://www.flipkart.com/hp-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15-fd0063tu-thin-light-laptop/p/itmf386dd67694e5?pid=COMH3J9YFHMHUHBZ&lid=LSTCOMH3J9YFHMHUHBZCIQT4L&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_427&otracker=search&otracker1=search&fm=Search&iid=6c67aaab-82fb-4f97-9c24-852464cf2d93.COMH3J9YFHMHUHBZ.SEARCH&ppt=sp&ppn=sp&ssid=yev56h2k6o0000001733231380324&qH=312f91285e048e09
MSI Modern 14 H Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 H D13MG-0...,"₹53,990",https://www.flipkart.com/msi-modern-14-h-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-d13mg-073in-thin-light-laptop/p/itma3487f87490c9?pid=COMGXMY58FZSXHQW&lid=LSTCOMGXMY58FZSXHQWTPNSPG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_428&otracker=search&otracker1=search&fm=Search&iid=6c67aaab-82fb-4f97-9c24-852464cf2d93.COMGXMY58FZSXHQW.SEARCH&ppt=sp&ppn=sp&ssid=yev56h2k6o0000001733231380324&qH=312f91285e048e09
HP G9 SERIES AMD Athlon Dual Core 3050U - (4 GB/256 GB SSD/Windows 11 Home) 255 Thin and Light Laptop,"₹21,990",https://www.flipkart.com/hp-g9-series-amd-athlon-dual-core-3050u-4-gb-256-gb-ssd-windows-11-home-255-thin-light-laptop/p/itm8f08c84a09fd8?pid=COMGT2XTYQEQHKHZ&lid=LSTCOMGT2XTYQEQHKHZRZMVGN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_429&otracker=search&otracker1=search&fm=Search&iid=6c67aaab-82fb-4f97-9c24-852464cf2d93.COMGT2XTYQEQHKHZ.SEARCH&ppt=sp&ppn=sp&ssid=yev56h2k6o0000001733231380324&qH=312f91285e048e09
Lenovo Legion Slim 5 AI Powered AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB ...,"₹1,00,190",https://www.flipkart.com/lenovo-legion-slim-5-ai-powered-amd-ryzen-7-octa-core-7840hs-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-16aph8-gaming-laptop/p/itm244a900efce6a?pid=COMGSVFE3SQMGPVZ&lid=LSTCOMGSVFE3SQMGPVZALGWRR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_430&otracker=search&otracker1=search&fm=Search&iid=6c67aaab-82fb-4f97-9c24-852464cf2d93.COMGSVFE3SQMGPVZ.SEARCH&ppt=sp&ppn=sp&ssid=yev56h2k6o0000001733231380324&qH=312f91285e048e09
Lenovo V15 Series AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) V15 Thin and Light L...,"₹32,600",https://www.flipkart.com/lenovo-v15-series-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm743da8465a1ad?pid=COMGWB8RZZHCZGMA&lid=LSTCOMGWB8RZZHCZGMANXRG4T&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_431&otracker=search&otracker1=search&fm=Search&iid=6c67aaab-82fb-4f97-9c24-852464cf2d93.COMGWB8RZZHCZGMA.SEARCH&ppt=sp&ppn=sp&ssid=yev56h2k6o0000001733231380324&qH=312f91285e048e09
HP Intel Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 14s - dy5005TU Thin and Lig...,"₹72,331",https://www.flipkart.com/hp-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-14s-dy5005tu-thin-light-laptop/p/itm9b0903edf2d24?pid=COMGG3S93DSUQPMU&lid=LSTCOMGG3S93DSUQPMUWKX9QS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_432&otracker=search&otracker1=search&fm=Search&iid=6c67aaab-82fb-4f97-9c24-852464cf2d93.COMGG3S93DSUQPMU.SEARCH&ppt=sp&ppn=sp&ssid=yev56h2k6o0000001733231380324&qH=312f91285e048e09
Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Gra...,"₹61,490",https://www.flipkart.com/lenovo-ideapad-gaming-3-amd-ryzen-5-hexa-core-r5-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15ach6-15ach6d1-gaming3-15ach6d1-laptop/p/itm81b1af1b436d3?pid=COMG8ZHDWJXZRHBW&lid=LSTCOMG8ZHDWJXZRHBWBDZTTJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_433&otracker=search&otracker1=search&fm=Search&iid=95981ea6-ab19-40f5-a56f-8c4101e0b8a8.COMG8ZHDWJXZRHBW.SEARCH&ppt=sp&ppn=sp&ssid=ct9fvjmx9c0000001733231388661&qH=312f91285e048e09
Lenovo IdeaPad Slim 5 WUXGA IPS Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 16I...,"₹61,690",https://www.flipkart.com/lenovo-ideapad-slim-5-wuxga-ips-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-16iah8-thin-light-laptop/p/itm41005b9d6973a?pid=COMGSC4EZAPZHGTY&lid=LSTCOMGSC4EZAPZHGTYGR6SGO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_434&otracker=search&otracker1=search&fm=Search&iid=95981ea6-ab19-40f5-a56f-8c4101e0b8a8.COMGSC4EZAPZHGTY.SEARCH&ppt=sp&ppn=sp&ssid=ct9fvjmx9c0000001733231388661&qH=312f91285e048e09
Acer Aspire Lite AMD Ryzen 3 Quad Core 5300U - (16 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Lig...,"₹31,990",https://www.flipkart.com/acer-aspire-lite-amd-ryzen-3-quad-core-5300u-16-gb-512-gb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itm47e3df39ebeb9?pid=COMH2TPSHCGSZY44&lid=LSTCOMH2TPSHCGSZY44YKMZCU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_435&otracker=search&otracker1=search&fm=Search&iid=95981ea6-ab19-40f5-a56f-8c4101e0b8a8.COMH2TPSHCGSZY44.SEARCH&ppt=sp&ppn=sp&ssid=ct9fvjmx9c0000001733231388661&qH=312f91285e048e09
ASUS Vivobook Go 15 OLED AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-LK54...,"₹46,990",https://www.flipkart.com/asus-vivobook-go-15-oled-amd-ryzen-5-quad-core-7520u-16-gb-512-gb-ssd-windows-11-home-e1504fa-lk542ws-thin-light-laptop/p/itm044ad21921130?pid=COMGMGXFSGJSSGGD&lid=LSTCOMGMGXFSGJSSGGDOZ0MKX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_57&otracker=search&otracker1=search&fm=Search&iid=f7991e99-bc8f-46e5-b289-08f7e7d60ec5.COMGMGXFSGJSSGGD.SEARCH&ppt=sp&ppn=sp&ssid=np0wkp1qb40000001733231269970&qH=312f91285e048e09
ASUS Vivobook 16 Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home) X1605ZAC-MB541WS T...,"₹53,887",https://www.flipkart.com/asus-vivobook-16-intel-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-x1605zac-mb541ws-thin-light-laptop/p/itmcf0073f36ff1b?pid=COMH26BRGPGRR79C&lid=LSTCOMH26BRGPGRR79CUH3TD5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_436&otracker=search&otracker1=search&fm=Search&iid=95981ea6-ab19-40f5-a56f-8c4101e0b8a8.COMH26BRGPGRR79C.SEARCH&ppt=sp&ppn=sp&ssid=ct9fvjmx9c0000001733231388661&qH=312f91285e048e09
DELL Intel Core i5 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) ...,"₹97,444",https://www.flipkart.com/dell-intel-core-i5-13450hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-g15-5530-gaming-laptop/p/itm3254633115e43?pid=COMGQYXZ95EXGREZ&lid=LSTCOMGQYXZ95EXGREZCDPQ1O&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_437&otracker=search&otracker1=search&fm=Search&iid=95981ea6-ab19-40f5-a56f-8c4101e0b8a8.COMGQYXZ95EXGREZ.SEARCH&ppt=sp&ppn=sp&ssid=ct9fvjmx9c0000001733231388661&qH=312f91285e048e09
"ASUS Zenbook S 13 OLED 1 cm Thin & 1 kg Light, Intel EVO Intel Core i5 13th Gen 1335U - (16 GB/512 GB ...","₹89,990",https://www.flipkart.com/asus-zenbook-s-13-oled-1-cm-thin-kg-light-intel-evo-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-ux5304va-nq541ws-light-laptop/p/itm8787daeae3008?pid=COMGZDQJEZGDFUSF&lid=LSTCOMGZDQJEZGDFUSFZ1SJQ0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_438&otracker=search&otracker1=search&fm=Search&iid=95981ea6-ab19-40f5-a56f-8c4101e0b8a8.COMGZDQJEZGDFUSF.SEARCH&ppt=sp&ppn=sp&ssid=ct9fvjmx9c0000001733231388661&qH=312f91285e048e09
Lenovo V14 G3 (82TSA01KIH) Intel Core i3 12th Gen 1213U - (8 GB/512 GB SSD/DOS) V14 Laptop,"₹29,000",https://www.flipkart.com/lenovo-v14-g3-82tsa01kih-intel-core-i3-12th-gen-1213u-8-gb-512-gb-ssd-dos-laptop/p/itm00af23126ed78?pid=COMGPZCZHPBEHYEY&lid=LSTCOMGPZCZHPBEHYEY6DQYWE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_439&otracker=search&otracker1=search&fm=Search&iid=95981ea6-ab19-40f5-a56f-8c4101e0b8a8.COMGPZCZHPBEHYEY.SEARCH&ppt=sp&ppn=sp&ssid=ct9fvjmx9c0000001733231388661&qH=312f91285e048e09
ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVI...,"₹87,003",https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-7-octa-core-7435hs-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-fa507nur-lp082w-laptop/p/itmc6ca6f861b082?pid=COMH2XBQSRKDXZMC&lid=LSTCOMH2XBQSRKDXZMCGMHG8C&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_440&otracker=search&otracker1=search&fm=Search&iid=95981ea6-ab19-40f5-a56f-8c4101e0b8a8.COMH2XBQSRKDXZMC.SEARCH&ppt=sp&ppn=sp&ssid=ct9fvjmx9c0000001733231388661&qH=312f91285e048e09
DELL Vostro 3425 AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3425 Thin and ...,"₹34,990",https://www.flipkart.com/dell-vostro-3425-amd-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm5379436aedbcc?pid=COMGJ75HXK6KCPVZ&lid=LSTCOMGJ75HXK6KCPVZZKTVQL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_441&otracker=search&otracker1=search&fm=Search&iid=95981ea6-ab19-40f5-a56f-8c4101e0b8a8.COMGJ75HXK6KCPVZ.SEARCH&ppt=sp&ppn=sp&ssid=ct9fvjmx9c0000001733231388661&qH=312f91285e048e09
MSI Thin 15 Intel Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹70,990",https://www.flipkart.com/msi-thin-15-intel-core-i7-12th-gen-12650h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-144-hz-b12uc-1690in-gaming-laptop/p/itm873d48b959f9b?pid=COMGYSFGVXJB3JJP&lid=LSTCOMGYSFGVXJB3JJPDLK7NS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_442&otracker=search&otracker1=search&fm=Search&iid=95981ea6-ab19-40f5-a56f-8c4101e0b8a8.COMGYSFGVXJB3JJP.SEARCH&ppt=sp&ppn=sp&ssid=ct9fvjmx9c0000001733231388661&qH=312f91285e048e09
DELL Latitude 3540 Intel Core i3 12th Gen - (8 GB/512 GB SSD/Ubuntu) Latitude 3540 Laptop,"₹31,300",https://www.flipkart.com/dell-latitude-3540-intel-core-i3-12th-gen-8-gb-512-gb-ssd-ubuntu-laptop/p/itm7f265faf0871e?pid=COMHFMSGDYGUZMJH&lid=LSTCOMHFMSGDYGUZMJHTHJKZW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_443&otracker=search&otracker1=search&fm=Search&iid=95981ea6-ab19-40f5-a56f-8c4101e0b8a8.COMHFMSGDYGUZMJH.SEARCH&ppt=sp&ppn=sp&ssid=ct9fvjmx9c0000001733231388661&qH=312f91285e048e09
HP 14s Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 14s - dy2508TU Thin and Light...,"₹37,669",https://www.flipkart.com/hp-14s-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-dy2508tu-thin-light-laptop/p/itm42a82790cf5ec?pid=COMGGTT4VFWG3FFM&lid=LSTCOMGGTT4VFWG3FFMIAZPET&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_444&otracker=search&otracker1=search&fm=Search&iid=95981ea6-ab19-40f5-a56f-8c4101e0b8a8.COMGGTT4VFWG3FFM.SEARCH&ppt=sp&ppn=sp&ssid=ct9fvjmx9c0000001733231388661&qH=312f91285e048e09
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3420 Thin and Light Lapto...,"₹33,200",https://www.flipkart.com/dell-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-vostro-3420-thin-light-laptop/p/itm75aff03828cc1?pid=COMGMGSJBZH8DYHS&lid=LSTCOMGMGSJBZH8DYHSKSGWCW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_445&otracker=search&otracker1=search&fm=Search&iid=95981ea6-ab19-40f5-a56f-8c4101e0b8a8.COMGMGSJBZH8DYHS.SEARCH&ppt=sp&ppn=sp&ssid=ct9fvjmx9c0000001733231388661&qH=312f91285e048e09
Lenovo ThinkBook 16 G6 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) ThinkBook 16 G...,"₹37,990",https://www.flipkart.com/lenovo-thinkbook-16-g6-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-irl-5-thin-light-laptop/p/itmd7e1aca8d63e9?pid=COMGZGWUG25DHHWB&lid=LSTCOMGZGWUG25DHHWBIJL9SN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_58&otracker=search&otracker1=search&fm=Search&iid=f7991e99-bc8f-46e5-b289-08f7e7d60ec5.COMGZGWUG25DHHWB.SEARCH&ppt=sp&ppn=sp&ssid=np0wkp1qb40000001733231269970&qH=312f91285e048e09
HP Chromebook Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0505TU Chromeb...,"₹20,990",https://www.flipkart.com/hp-chromebook-intel-celeron-dual-core-n4020-4-gb-64-gb-emmc-storage-chrome-os-14a-ca0505tu/p/itm8984b31982b0a?pid=COMGBHKFY3T3HZBP&lid=LSTCOMGBHKFY3T3HZBPSUYRNN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_446&otracker=search&otracker1=search&fm=Search&iid=95981ea6-ab19-40f5-a56f-8c4101e0b8a8.COMGBHKFY3T3HZBP.SEARCH&ppt=sp&ppn=sp&ssid=ct9fvjmx9c0000001733231388661&qH=312f91285e048e09
Acer Nitro V Intel Core i5 14th Gen 14450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA G...,"₹99,999",https://www.flipkart.com/acer-nitro-v-intel-core-i5-14th-gen-14450hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-anv16-71-gaming-laptop/p/itmef5fd92ee923d?pid=COMH4KYW6DPJ3Z3N&lid=LSTCOMH4KYW6DPJ3Z3NOYYNJT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_447&otracker=search&otracker1=search&fm=Search&iid=95981ea6-ab19-40f5-a56f-8c4101e0b8a8.COMH4KYW6DPJ3Z3N.SEARCH&ppt=sp&ppn=sp&ssid=ct9fvjmx9c0000001733231388661&qH=312f91285e048e09
HP (2024) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0061TU Thin and Light ...,"₹38,780",https://www.flipkart.com/hp-2024-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15-fd0061tu-thin-light-laptop/p/itmae9a067923020?pid=COMH6AHAGBDZW429&lid=LSTCOMH6AHAGBDZW429GZF7TA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_448&otracker=search&otracker1=search&fm=Search&iid=95981ea6-ab19-40f5-a56f-8c4101e0b8a8.COMH6AHAGBDZW429.SEARCH&ppt=sp&ppn=sp&ssid=ct9fvjmx9c0000001733231388661&qH=312f91285e048e09
ASUS Vivobook Go 14 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK523WS Th...,"₹36,779",https://www.flipkart.com/asus-vivobook-go-14-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-e1404fa-nk523ws-thin-light-laptop/p/itm0bf0b9a030962?pid=COMGQKNYHTDDZNVF&lid=LSTCOMGQKNYHTDDZNVFKW1B90&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_449&otracker=search&otracker1=search&fm=Search&iid=95981ea6-ab19-40f5-a56f-8c4101e0b8a8.COMGQKNYHTDDZNVF.SEARCH&ppt=sp&ppn=sp&ssid=ct9fvjmx9c0000001733231388661&qH=312f91285e048e09
Apple Apple M2 - (16 GB/256 GB SSD/macOS Sequoia) MC7W4HN/A,"₹99,900",https://www.flipkart.com/apple-m2-16-gb-256-gb-ssd-macos-sequoia-mc7w4hn-a/p/itma22c00e6cdaf0?pid=COMH64PYZU4ZZR79&lid=LSTCOMH64PYZU4ZZR79AHLYXY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_450&otracker=search&otracker1=search&fm=Search&iid=95981ea6-ab19-40f5-a56f-8c4101e0b8a8.COMH64PYZU4ZZR79.SEARCH&ppt=sp&ppn=sp&ssid=ct9fvjmx9c0000001733231388661&qH=312f91285e048e09
HP (2024) Laptop with Backlit Keyboard Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home...,"₹47,890",https://www.flipkart.com/hp-2024-laptop-backlit-keyboard-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-15-fd0070tu-thin-light/p/itm0d2004be39a27?pid=COMH6AGJGY9HXKRY&lid=LSTCOMH6AGJGY9HXKRYG0WLUR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_451&otracker=search&otracker1=search&fm=Search&iid=95981ea6-ab19-40f5-a56f-8c4101e0b8a8.COMH6AGJGY9HXKRY.SEARCH&ppt=sp&ppn=sp&ssid=ct9fvjmx9c0000001733231388661&qH=312f91285e048e09
